name,id
DSM 7528,46867
NCTC 13023,46867
Clostridium chauvoei JF4335,1351755
Clostridium clostridioforme,1531
ATCC 25537,1531
"""Bacterium clostridiiforme"" Burri and Ankersmit 1906",1531
Bacterium clostridiiforme,1531
"""Bacteroides clostridiiformis"" (Burri and Ankersmit 1906) Holdeman and Moore 1970",1531
Bacteroides clostridiiformis,1531
BCRC 14545,1531
CCRC 14545,1531
CCRC:14545,1531
CCUG 16791,1531
CIP 104318,1531
Clostridium clostridiiforme,1531
DSM 933,1531
"""Eggerthella clostridiiformis"" (Burri and Ankersmit 1906) Beerens et al. 1962",1531
Eggerthella clostridiiformis,1531
Enterocloster clostridioformis (Burri and Ankersmit 1906) Haas and Blanchard 2020,1531
Enterocloster clostridioformis,1531
JCM 1291,1531
NCIMB 11018,1531
NCTC 11224,1531
"""Ristella clostridiiformis"" (Burri and Ankersmit 1906) Prevot 1938",1531
Ristella clostridiiformis,1531
VPI 0316,1531
[Clostridium] clostridioforme AGR2157,1280695
Clostridium clostridioforme AGR2157,1280695
Clostridium difficile,1496
AS 1.2184,1496
ATCC 9689,1496
"""Bacillus difficilis"" Hall and O'Toole 1935",1496
Bacillus difficilis,1496
BCRC 10642,1496
CCRC 10642,1496
CCRC:10642,1496
CCUG 4938,1496
CIP 104282,1496
Clostridioides difficile (Hall and O'Toole 1935) Lawson et al. 2016,1496
Clostridioides difficile,1496
Clostridium difficile (Hall and O'Toole 1935) Prevot 1938 (Approved Lists 1980),1496
Clostridium difficle,1496
Clostridium sp. HMSC19D05,1496
DSM 1296,1496
DSMZ 1296,1496
JCM 1296,1496
LMG 15861,1496
LMG:15861,1496
NCIMB 10666,1496
NCTC 11209,1496
Peptoclostridium difficile,1496
"""Peptoclostridium difficile"" Yutin and Galperin 2013",1496
Clostridioides difficile 5.3,1440056
Clostridium difficile 5.3,1440056
Peptoclostridium difficile 5.3,1440056
Clostridium difficile 630,272563
Clostridioides difficile 630,272563
Clostridium difficile 630 (epidemic type X),272563
Clostridium difficile str. 630,272563
Clostridium difficile strain 630,272563
Peptoclostridium difficile 630,272563
Clostridium haemolyticum,84025
ATCC 9650,84025
"""Bacillus hemolyticus"" Hall 1929",84025
Bacillus hemolyticus,84025
Clostridium haemolyticum (Hall 1929) Scott et al. 1935,84025
Clostridium hemolyticus bovis,84025
"""Clostridium hemolyticus bovis"" Vawter and Records 1927",84025
DSM 5565,84025
JCM 1402,84025
NCTC 13022,84025
Clostridium haemolyticum NCTC 8350,1443115
Clostridium hathewayi,154046
CCUG 43506,154046
Clostridium hathewayi Steer et al. 2002,154046
DSM 13479,154046
Hungatella hathewayi,154046
Hungatella hathewayi (Steer et al. 2002) Kaur et al. 2014,154046
MTCC 10951,154046
strain 1313,154046
Bacteroides sp. VE202-11,1232451
Clostridium hathewayi VE202-11,1232451
Hungatella hathewayi VE202-11,1232451
Clostridium hiranonis,89152
Clostridium hiranonis Kitahara et al. 2001,89152
DSM 13275,89152
JCM 10541,89152
Peptacetobacter hiranonis Chen et al. 2020,89152
Peptacetobacter hiranonis,89152
strain TO-931,89152
[Clostridium] hiranonis DSM 13275,500633
Clostridium hiranonis DSM 13275,500633
Clostridium hiranonis strain DSM 13275,500633
Clostridium hiranonis str. DSM 13275,500633
Clostridium histolyticum,1498
ATCC 19401,1498
Bacillus histolyticus,1498
"""Bacillus histolyticus"" Weinberg and Seguin 1916",1498
BCRC 10644,1498
CCRC 10644,1498
CCRC:10644,1498
CCUG 4854,1498
CIP 103713,1498
Clostridium histolyticum (Weinberg and Seguin 1916) Bergey et al. 1923 (Approved Lists 1980),1498
CN 1693,1498
DSM 2158,1498
Hathewaya histolytica,1498
Hathewaya histolytica (Weinberg and Seguin 1916) Lawson and Rainey 2016,1498
JCM 1403,1498
NCIMB 503,1498
NCTC 503,1498
Weinbergillus histolyticus,1498
"""Weinbergillus histolyticus"" (Weinberg and Seguin 1916) Heller 1922",1498
Clostridium innocuum,1522
ATCC 14501,1522
BCRC 14517,1522
CCRC 14517,1522
CCRC:14517,1522
CCUG 36763,1522
[Clostridium] innocuum,1522
Clostridium innocuum Smith and King 1962,1522
DSM 1286,1522
JCM 1292,1522
NCIMB 10674,1522
[Clostridium] innocuum UC1_FAA_N,1357388
Clostridium innocuum UC1_FAA_N,1357388
Clostridium josui,1499
Clostridium josui Sukhumavasi et al. 1988,1499
DSM 25723,1499
FERM P-9684,1499
JCM 17888,1499
Ruminiclostridium josui,1499
Ruminiclostridium josui Zhang et al. 2018,1499
Ruminiclostridium josui Zhang et al. 208,1499
strain III,1499
Clostridium josui JCM 17888,1291050
Ruminiclostridium josui JCM 17888,1291050
Clostridium kluyveri DSM 555,431943
Clostridium kluyveri strain DSM 555,431943
Clostridium kluyveri str. DSM 555,431943
Clostridium lentocellum,29360
ATCC 49066,29360
Cellulosilyticum lentocellum (Murray et al. 1987) Cai and Dong 2010,29360
Cellulosilyticum lentocellum,29360
Clostridium lentocellum Murray et al. 1987,29360
DSM 5427,29360
NCIMB 11756,29360
strain RHM5,29360
Cellulosilyticum lentocellum CC70A,1125704
Clostridium lentocellum CC70A,1125704
Clostridium limosum,1536
ATCC 25620,1536
BCRC 14513,1536
CCRC 14513,1536
CCRC:14513,1536
CCUG 24037,1536
CECT 4329,1536
Clostridium limosum Andre 1948 (Approved Lists 1980),1536
DSM 1400,1536
Hathewaya limosa (Andre 1948) Lawson and Rainey 2016,1536
Hathewaya limosa,1536
JCM 1427,1536
NCIMB 10638,1536
VPI 2700,1536
Clostridium novyi,1542
ATCC 17861,1542
"""Bacillus novyi"" Migula 1894",1542
"""Bacillus novyi"" Migula 1900 (not Migula 1894)",1542
Bacillus novyi,1542
Clostridium novyi (Migula 1894) Bergey et al. 1923,1542
Clostridium novyi (Migula 1900 (not Migula 1894)) Bergey et al. 1923,1542
Clostridium oedematiens,1542
DSM 14992,1542
JCM 1406,1542
NCTC 13029,1542
Clostridium novyi A str. 4570,1444290
Clostridium novyi NT,386415
Clostridium novyi-NT,386415
Clostridium novyi strain NT,386415
Clostridium novyi str. NT,386415
Clostridium paradoxum,29346
ATCC 51510,29346
CIP 105527,29346
Clostridium paradoxum Li et al. 1993,29346
[Clostridium] paradoxum,29346
DSM 7308,29346
strain JW-YL-7,29346
[Clostridium] paradoxum DSM 7308 = JW-YL-7,1121328
[Clostridium] paradoxum DSM 7308,1121328
Clostridium paradoxum DSM 7308,1121328
[Clostridium] paradoxum JW-YL-7 = DSM 7308,1121328
Clostridium paradoxum JW-YL-7,1121328
Clostridium paraputrificum,29363
ATCC 25780,29363
Bacillus diaphthirus,29363
"""Bacillus diaphthirus"" Trevisan 1889",29363
"""Bacillus paraputrificus"" Bienstock 1906",29363
Bacillus paraputrificus,29363
CCUG 32755,29363
Clostridium paraputrificum (Bienstock 1906) Snyder 1936,29363
DSM 2630,29363
JCM 1293,29363
NCTC 11833,29363
VPI 1584,29363
Clostridium paraputrificum ETR2_15,1357390
Clostridium pasteurianum,1501
ATCC 6013,1501
"""Bacillus pasteurianus"" (Winogradsky 1895) Lehmann and Neumann 1907",1501
Bacillus pastorianus,1501
"""Bacillus pastorianus"" (Winogradsky 1902) Lehmann and Neumann 1907",1501
"""Bacillus winogradsky"" Matzuschita 1902",1501
Bacillus winogradsky,1501
BCRC 10942,1501
Butyribacillus pasteurianus,1501
"""Butyribacillus pasteurianus"" (Winogradsky 1895) Orla-Jensen 1909",1501
CCRC 10942,1501
CCRC:10942,1501
CCUG 31328,1501
CECT 377,1501
Clostridium pasteurianum Winogradsky 1895,1501
"""Clostridium pastorianus"" (sic) Winogradsky 1902",1501
Clostridium pastorianus,1501
culture-collection:VKM:B:1774,1501
DSM 525,1501
JCM 1408,1501
KCTC 1674,1501
LMG 3285,1501
LMG:3285,1501
NCIMB 9486,1501
VKM B-1774,1501
Clostridium pasteurianum TK,1341159
Clostridium perfringens,107819
Clostridium perfringens D,107819
Clostridium perfringens (type D),107819
Clostridium perfringens D strain JGS1721,488537
Clostridium perfringens D str. JGS1721,488537
Clostridium perfringens ATCC 13124,195103
Clostridium perfringens strain ATCC 13124,195103
Clostridium perfringens str. ATCC 13124,195103
Clostridium perfringens SM101,289380
Clostridium perfringens strain SM101,289380
Clostridium perfringens str. SM101,289380
Clostridium perfringens str. 13,195102
Clostridium perfringens 13,195102
Clostridium propionicum,28446
Anaerotignum propionicum (Cardon and Barker 1946) Ueki et al. 2017,28446
Anaerotignum propionicum,28446
ATCC 25522,28446
CCUG 9280,28446
Clostridium propionicum Cardon and Barker 1946 (Approved Lists 1980),28446
DSM 1682,28446
JCM 1430,28446
NCIMB 10656,28446
VPI 5303,28446
Anaerotignum propionicum DSM 1682,991789
Clostridium propionicum ATCC 25522,991789
Clostridium propionicum DSM 1682,991789
Clostridium ramosum,1547
ATCC 25582,1547
Bacillus ramosus,1547
"""Bacillus ramosus"" Veillon and Zuber 1898",1547
BCRC 14518,1547
CCRC 14518,1547
CCRC:14518,1547
CCUG 24038,1547
Clostridium ramosum (Veillon and Zuber 1898) Holdeman et al. 1971,1547
DSM 1402,1547
Erysipelatoclostridium ramosum,1547
"""Erysipelatoclostridium ramosum"" Yutin and Galperin 2013",1547
JCM 1298,1547
NCIMB 10673,1547
NCTC 11812,1547
Nocardia ramosa,1547
"""Nocardia ramosa"" Vuillemin 1931",1547
Ramibacterium ramosum,1547
"""Ramibacterium ramosum"" (Veillon and Zuber 1898) Prevot 1938",1547
VPI 0427,1547
Clostridium ramosum DSM 1402,445974
Erysipelatoclostridium ramosum DSM 1402,445974
Clostridium saccharobutylicum,169679
ATCC BAA-117,169679
Clostridium saccharobutylicum Keis et al. 2001,169679
culture-collection:ATCC:BAA:117,169679
DSM 13864,169679
strain NCP 262,169679
Clostridium saccharobutylicum DSM 13864,1345695
Clostridium saccharobutylicum NCP262,1345695
Clostridium saccharoperbutylacetonicum,36745
ATCC 27021,36745
Clostridium saccharoperbutylacetonicum Keis et al. 2001,36745
DSM 14923,36745
NCIMB 12606,36745
strain N1-4 (HMT),36745
strain N1-4,36745
Clostridium saccharoperbutylacetonicum ATCC 27021,931276
Clostridium saccharoperbutylacetonicum N1-4(HMT),931276
Clostridium saccharoperbutylacetonicum strain N1-4(HMT),931276
Clostridium saccharoperbutylacetonicum str. N1-4(HMT),931276
Clostridium sardiniense,29369
ATCC 27555 [[Clostridium absonum Nakamura et al. 1973]],29369
ATCC 33455,29369
CIP 104302 [[Clostridium absonum Nakamura et al. 1973]],29369
Clostridium absonum Nakamura et al. 1973,29369
Clostridium absonum,29369
Clostridium sardiniense corrig. Prevot 1938,29369
Clostridium sardiniensis,29369
DSM 2632,29369
DSM 599 [[Clostridium absonum Nakamura et al. 1973]],29369
JCM 1381 [[Clostridium absonum Nakamura et al. 1973]],29369
NCTC 10984 [[Clostridium absonum Nakamura et al. 1973]],29369
VPI 2971,29369
Clostridium sartagoforme,84031
ATCC 25778,84031
Clostridium sartagoforme corrig. Partansky and Henry 1935,84031
Clostridium sartagoformum,84031
DSM 1292,84031
JCM 1413,84031
Clostridium sartagoforme AAU1_buffalo,1202534
Clostridium sartagoforme AAU1,1202534
Clostridium scatologenes,1548
ATCC 25775,1548
Bacillus scatologenes,1548
"""Bacillus scatologenes"" Weinberg and Ginsbourg 1927",1548
CCUG 9283,1548
"""Clostridium scatol"" Fellers and Clough 1925",1548
Clostridium scatologenes (Weinberg and Ginsbourg 1927) Prevot 1948,1548
Clostridium scatol,1548
DSM 757,1548
JCM 1414,1548
NCIB 8855,1548
NCIB:8855,1548
NCTC 12992,1548
Clostridium septicum,1504
ATCC 12464,1504
"""Bacillus septicus"" Mace 1889",1504
Bacillus septicus,1504
BCRC 14552,1504
CCM 5743,1504
CCRC 14552,1504
CCRC:14552,1504
CCUG 4855,1504
CIP 61.10,1504
Clostridium septicum (Mace 1889) Ford 1927,1504
CN 3790,1504
culture-collection:NRRL:B:3197,1504
DSM 7534,1504
JCM 8144,1504
NCCB 47070,1504
NCIMB 547,1504
NCTC 547,1504
NRRL B-3197,1504
"""Vibrio septicus"" (Mace 1889) Rottgardt 1926",1504
Vibrio septicus,1504
Clostridium sordellii,1505
ATCC 9714,1505
"""Bacillus oedematis sporogenes"" Sordelli 1923",1505
Bacillus oedematis sporogenes,1505
"""Bacillus sordelli"" (sic) Hall and Scott 1927",1505
Bacillus sordelli,1505
BCRC 10649,1505
CCRC 10649,1505
CCRC:10649,1505
CCUG 9284,1505
CIP 103658,1505
Clostridium sordellii (Hall and Scott 1927) Prevot 1938,1505
DSM 2141,1505
JCM 3814,1505
LMG 15708,1505
LMG:15708,1505
NCIMB 10717,1505
NCMB:10717,1505
Paeniclostridium sordellii (Hall and Scott 1927) Sasi Jyothsna et al. 2016,1505
Paeniclostridium sordellii,1505
Clostridium sordellii ATCC 9714,1292036
Paeniclostridium sordellii ATCC 9714,1292036
Clostridium sp.,72582
Clostridium sp. G0005,72582
Clostridium sp. (strain G0005),72582
Clostridium sp. APS4,271625
Clostridium sp. CCRI-9842,300639
Clostridium sp. IBUN 22A,328398
Clostridium sp. MLG055,301902
Clostridium sp. MLG080-1,301709
Clostridium sp. MLG101,301903
Clostridium sp. MLG245,301904
Clostridium sp. MLG392,301711
Clostridium sp. MLG480,301708
Clostridium sp. MLG661,301712
Clostridium sp. MLG856-1,301707
Clostridium sp. RKD,295236
Clostridium sporogenes,1509
ATCC 3584,1509
"""Bacillus sporogenes var. A"" Metchnikoff 1908",1509
Bacillus sporogenes var. A,1509
BCRC 11259,1509
CCRC 11259,1509
CCRC:11259,1509
CCUG 15941,1509
CIP 106155,1509
"""Clostridium sporogenes"" (Heller 1922) Bergey et al. 1923",1509
Clostridium sporogenes (Metchnikoff 1908) Bergey et al. 1923,1509
"""Clostridium sporogenes var. A"" (Metchnikoff 1908) Prevot 1938",1509
Clostridium sporogenes var. A,1509
DSM 795,1509
JCM 1416,1509
LMG 8421,1509
LMG:8421,1509
"""Metchnikovillus sporogenes"" (sic) Heller 1922",1509
Metchnikovillus sporogenes,1509
NCIMB 10696,1509
NCTC 13020,1509
Clostridium sporogenes PA 3679,1075091
Clostridium sporogenes strain PA 3679,1075091
Clostridium sporogenes str. PA 3679,1075091
Clostridium stercorarium,1510
ATCC 35414,1510
Clostridium stercorarium Madden 1983 emend. Fardeau et al. 2001,1510
DSM 8532,1510
NCIB 11754,1510
NCIB:11754,1510
NCIMB 11754,1510
Thermoclostridium stercorarium,1510
Thermoclostridium stercorarium Zhang et al. 2018,1510
Clostridium stercorarium subsp. stercorarium DSM 8532,1121335
Thermoclostridium stercorarium subsp. stercorarium DSM 8532,1121335
Clostridium sticklandii,1511
Acetoanaerobium sticklandii,1511
Acetoanaerobium sticklandii (Stadtman and McClung 1957) Galperin et al. 2016,1511
ATCC 12662,1511
BCRC 14485,1511
CCRC 14485,1511
CCRC:14485,1511
CCUG 9281,1511
Clostridium sticklandii Stadtman and McClung 1957,1511
DSM 519,1511
JCM 1433,1511
NCIMB 10654,1511
strain StadtmanHF,1511
Acetoanaerobium sticklandii DSM 519,499177
Clostridium sticklandii DSM 519,499177
Clostridium subterminale,1550
ATCC 25774,1550
"""Bacillus subterminalis"" Hall and Whitehead 1927",1550
Bacillus subterminalis,1550
BCRC 14486,1550
CCRC 14486,1550
CCRC:14486,1550
CCUG 21841,1550
CDC KA152,1550
Clostridium subterminale (Hall and Whitehead 1927) Spray 1948,1550
DSM 6970,1550
JCM 1417,1550
NCIMB 10746,1550
VPI 20231,1550
Clostridium symbiosum,1512
ATCC 14940,1512
"""Bacteroides symbiosus"" Stevens 1956",1512
Bacteroides symbiosus,1512
[Clostridium] symbiosum,1512
Clostridium symbiosum (Stevens 1956) Kaneuchi et al. 1976,1512
DSM 934,1512
JCM 1297,1512
[Clostridium] symbiosum WAL-14673,742741
Clostridium symbiosum WAL-14673,742741
Clostridium taeniosporum,394958
"""Clostridium taeniosporum"" Krasil'nikov 1968",394958
Clostridium tetani,1513
ATCC 19406,1513
"""Bacillus tetani"" Flugge 1886",1513
Bacillus tetani,1513
CCUG 4220,1513
Clostridium tetani (Flugge 1886) Bergey et al. 1923,1513
NCTC 279,1513
Clostridium tetani 12124569,1231072
Clostridium tetani E88,212717
Clostridium tetani str. E88,212717
Clostridium thermoamylolyticum,36852
"""Clostridium thermoamylolyticum"" Katkocin et al.",36852
Clostridium thermocellum,1515
ATCC 27405,1515
Clostridium thermocellum Viljoen et al. 1926 (Approved Lists 1980),1515
culture-collection:NRRL:B:4536,1515
DSM 1237,1515
Hungateiclostridium thermocellum,1515
Hungateiclostridium thermocellum Zhang et al. 2018,1515
JCM 9322,1515
LMG 10435,1515
LMG:10435,1515
NBRC 103400,1515
NCIB 10682,1515
NCIB:10682,1515
NRRL B-4536,1515
Ruminiclostridium thermocellum,1515
"""Ruminiclostridium thermocellum"" (Viljoen et al. 1926) Yutin and Galperin 2013",1515
Clostridium thermocellum BC1,1349417
Hungateiclostridium thermocellum BC1,1349417
Ruminiclostridium thermocellum BC1,1349417
Clostridium thermocellum ATCC 27405,203119
Clostridium thermocellum DSM 1237,203119
Hungateiclostridium thermocellum ATCC 27405,203119
Ruminiclostridium thermocellum ATCC 27405,203119
Clostridium tyrobutyricum,1519
ATCC 25755,1519
CCUG 48315,1519
CIP 105092,1519
Clostridium sp. GPRE 4-2,1519
Clostridium tyrobutyricum van Beynum and Pette 1935,1519
DSM 2637,1519
JCM 11008,1519
LMG 1285,1519
LMG:1285,1519
Clostridium tyrobutyricum DIVETGP,1408889
Clover phyllody phytoplasma,35777
Clover phyllody mycoplasma-like organism,35777
Cobetia marina,28258
"""Arthrobacter marinus"" Cobet et al. 1970",28258
Arthrobacter marinus,28258
ATCC 25374,28258
ATCC 29686 [[Halomonas halodurans]],28258
CCUG 49558,28258
CECT 4278,28258
CIP 104765,28258
Cobetia marina (Cobet et al. 1970) Arahal et al. 2002 emend. Romanenko et al. 2013,28258
Deleya marina (Cobet et al. 1970) Baumann et al. 1983,28258
Deleya marina,28258
DSM 4741,28258
DSM 5160 [[Halomonas halodurans]],28258
Halomonas halodurans Hebert and Vreeland 1987,28258
Halomonas halodurans,28258
Halomonas marina (Cobet et al. 1970) Dobson and Franzmann 1996,28258
Halomonas marina,28258
IFO 15607 [[Halomonas halodurans]],28258
JCM 21022,28258
LMG 2217,28258
LMG:2217,28258
NBRC 102605,28258
NBRC 15607 [[Halomonas halodurans]],28258
NCIMB 1877,28258
"""Pseudomonas halodurans"" Rosenberg 1983",28258
Pseudomonas halodurans,28258
Pseudomonas marina (Cobet et al. 1970) Baumann et al. 1972 (Approved Lists 1980),28258
Pseudomonas marina,28258
strain 219,28258
Coconut decline phytoplasma,363697
Coconut lethal decline phytoplasma,363697
Coconut lethal yellowing phytoplasma,37369
Coconut lethal yellowing mycoplasma-like organism,37369
Coconut lethal yellows phytoplasma,37369
Cohnella laevoribosii,380174
CCUG 52217,380174
Cohnella laeviribosi Cho et al. 2007,380174
Cohnella laeviribosi,380174
DSM 21336,380174
KCCM 10653P,380174
KCTC 3987,380174
strain RI-39,380174
Cohnella laeviribosi DSM 21336,1121346
Collimonas fungivorans,158899
beta proteobacterium Ter6,158899
CCUG 48868,158899
Collimonas fungivorans de Boer et al. 2004,158899
Collimonas group B,158899
Collimonas group C,158899
Collimonas sp. CTO 14,158899
Collimonas sp. CTO 165,158899
Collimonas sp. CTO 166,158899
Collimonas sp. CTO 266,158899
Collimonas sp. CTO 299,158899
Collimonas sp. CTO 300,158899
Collimonas sp. NCCB 100029,158899
Collimonas sp. NCCB 100030,158899
Collimonas sp. Ter14,158899
Collimonas sp. Ter165,158899
Collimonas sp. Ter166,158899
Collimonas sp. Ter228,158899
Collimonas sp. Ter266,158899
Collimonas sp. Ter299,158899
Collimonas sp. Ter300,158899
Collimonas sp. Ter330,158899
Collimonas sp. Ter331,158899
Collimonas sp. Ter6,158899
LMG 21973,158899
LMG:21973,158899
NCCB 100033,158899
strain Ter6,158899
beta proteobacterium Ter331,1005048
Collimonas fungivorans strain Ter331,1005048
Collimonas fungivorans str. Ter331,1005048
Collimonas fungivorans Ter331,1005048
Colwellia maris,77524
CIP 106458,77524
Colwellia maris Yumoto et al. 1998,77524
JCM 10085,77524
strain ABE-1,77524
Vibrio ABE-1,77524
Vibrio sp. ABE-1,77524
Vibrio sp. (strain ABE-1),77524
Colwellia psychrerythraea,28229
ATCC 27364,28229
Colwellia psychrerythraea corrig. (ex D'Aoust and Kushner 1972) Deming et al. 1988,28229
Colwellia psychroerythraea,28229
Colwellia psychroerythrea,28229
Colwellia psychroerythrus,28229
Vibrio psychroerythreus,28229
"""Vibrio psychroerythrus"" D'Aoust and Kushner 1972",28229
"""Vibrio psychroerythrus"" MacDonald and Colwell 1985",28229
Vibrio psychroerythrus,28229
Vibrio psychroerythus,28229
Colwellia psychrerythraea 34H,167879
Colwellia psychrerythraea str. 34H,167879
Colwellia psychrerythraea strain 34H,167879
Colwellia sp. 34H,167879
Colwellia sp. SLW05,397414
Comamonas sp. DJ-12,272829
Comamonas sp. E6,364029
Comamonas sp. JS46,298265
Comamonas sp. JS765,58226
Comamonas sp. NCIMB 9872,213664
Comamonas testosteroni,285
Alcaligenes sp. BR60,285
Alcaligenes sp. (strain BR60),285
ATCC 11996,285
CCUG 1426,285
CFBP 2436,285
CIP 59.24,285
Comamonas sp. D4,285
Comamonas sp. DF1,285
Comamonas sp. DF2,285
Comamonas sp. DS1,285
Comamonas sp. JC12,285
Comamonas sp. JC13,285
Comamonas sp. JC8,285
Comamonas sp. JC9,285
Comamonas sp. JL14,285
Comamonas sp. JL40,285
Comamonas sp. W30E1a,285
Comamonas testosteroni (Marcus and Talalay 1956) Tamaoka et al. 1987 emend. Willems et al. 1991,285
culture-collection:NRRL:B:2611,285
culture-collection:VKM:B:1241,285
DSM 50244,285
HAMBI 403,285
IAM 12419,285
IFO 14951,285
JCM 5832,285
JCM 6221,285
LMG 1786,285
LMG:1786,285
LMG 1800,285
LMG:1800,285
NBRC 14951,285
NCAIM B.01655,285
NCCB 86053,285
NCIB 8955,285
NCIB:8955,285
NCIMB 8955,285
NCTC 10698,285
NRRL B-2611,285
Pseudomonas testosteroni Marcus and Talalay 1956 (Approved Lists 1980),285
Pseudomonas testosteroni,285
strain KS 0043,285
VKM B-1241,285
Comamonas testosteroni I2,1440775
Corallococcus sp. KYC1037,322162
Corynebacterium acetoacidophilum,38285
'Corynebacterium acetoacidophilum',38285
Corynebacterium ammoniagenes,1697
ATCC 6871,1697
"""Bacterium ammoniagenes"" Cooke and Keith 1927",1697
Bacterium ammoniagenes,1697
Brevibacterium ammoniagenes (Cooke and Keith 1927) Breed 1953 (Approved Lists 1980),1697
Brevibacterium ammoniagenes,1697
Brevibacterium sp. NCIM 2268,1697
CCUG 38796,1697
CIP 101283,1697
Corynebacterium ammoniagenes (Cooke and Keith 1927) Collins 1987,1697
Corynebacterium ammoniigenes,1697
culture-collection:VKM:B:672,1697
DSM 20306,1697
IFO 12612,1697
JCM 1305,1697
NBRC 12612,1697
NCCB 60030,1697
NCIB 8143,1697
NCIB:8143,1697
NCIMB 8143,1697
VKM B-672,1697
Corynebacterium ammoniagenes ws_2211,1255706
Corynebacterium amycolatum,43765
ATCC 49368,43765
CCUG 35685,43765
CDC coryneform group F-2,43765
CDC coryneform group I-2,43765
CIP 103452,43765
Corynebacterium amycolatum Collins et al. 1988,43765
'Corynebacterium asperum',43765
Corynebacterium asperum,43765
DSM 6922,43765
IFO 15207,43765
JCM 7447,43765
NBRC 15207,43765
NCFB 2768,43765
NCIMB 13130,43765
NCTC 13725,43765
strain S160,43765
Corynebacterium amycolatum SK46,553204
Corynebacterium amycolatum strain SK46,553204
Corynebacterium amycolatum str. SK46,553204
Corynebacterium callunae,1721
ATCC 15991,1721
CCUG 28793,1721
CIP 104277,1721
Corynebacterium callunae (Lee and Good 1963) Yamada and Komagata 1972,1721
DSM 20147,1721
HAMBI 2053,1721
IFO 15359,1721
JCM 9489,1721
NBRC 15359,1721
NCIMB 10338,1721
Corynebacterium callunae DSM 20147,1121353
Corynebacterium crenatum,168810
'Corynebacterium crenatum',168810
Corynebacterium crenatum MT,1310164
Corynebacterium crenatum str. AS 1.542 substr. MT,1310164
Corynebacterium cyclohexanicum,322009
"""Corynebacterium cyclohexanicum"" Tokuyama and Kaneda 1973",322009
Corynebacterium diphtheriae,1717
ATCC 27010,1717
"""Bacillus diphtheriae"" Kruse in Flugge 1886",1717
Bacillus diphtheriae,1717
"""Bacterium diphtheriae"" (Kruse 1886) Migula 1900",1717
Bacterium diphtheriae,1717
CIP 100721,1717
Corynebacterium diphtheriae (Kruse 1886) Lehmann and Neumann 1896,1717
DSM 44123,1717
"""Microsporon diphthericum"" (sic) Klebs 1875",1717
Microsporon diphthericum,1717
"""Microsporon diphtheriticum"" Klebs 1883",1717
Microsporon diphtheriticum,1717
"""Mycobacterium diphtheriae"" (Kruse 1886) Krasil'nikov 1941",1717
Mycobacterium diphtheriae,1717
NCTC 11397,1717
Pacinia loeffleri,1717
"""Pacinia loeffleri"" Trevisan 1889",1717
Corynebacterium diphtheriae bv. intermedius strain NCTC 5011,1166015
Corynebacterium diphtheriae bv. intermedius str. NCTC 5011,1166015
Corynebacterium diphtheriae NCTC 5011,1166015
Corynebacterium diphtheriae NCTC 13129,257309
Corynebacterium diphtheriae NCTC13129,257309
Corynebacterium efficiens,152794
AJ 12310,152794
CCUG 47130,152794
CCUG 48037,152794
Corynebacterium efficiens Fudou et al. 2002,152794
DSM 44549,152794
JCM 11189,152794
NBRC 100395,152794
strain YS-314,152794
Corynebacterium efficiens DSM 44549,196164
Corynebacterium efficiens JCM 11189,196164
Corynebacterium efficiens strain YS-314,196164
Corynebacterium efficiens str. YS-314,196164
Corynebacterium efficiens YS-314,196164
Corynebacterium glutamicum,1718
Arthrobacter sp. NCIB 9666,1718
ATCC 13032,1718
ATCC 14020 [[Brevibacterium divaricatum Su and Yamada 1960 (Approved Lists 1980)]],1718
ATCC 15990 [[Corynebacterium lilium Lee and Good 1963 (Approved Lists 1980)]],1718
Brevibacterium chang-fua,1718
Brevibacterium divaricatum Su and Yamada 1960 (Approved Lists 1980),1718
Brevibacterium divaricatum,1718
Brevibacterium glutamigenes,1718
'Brevibacterium lactofermentum',1718
Brevibacterium lactofermentum,1718
Brevibacterium saccharolyticum,1718
Brevibacterium seonmiso,1718
Brevibacterium sp. ATCC 19165,1718
Brevibacterium taipei,1718
Brevibacterium thiogenitalis,1718
CCUG 27702,1718
CIP 82.8,1718
Corynebacterium glutamicum (Kinoshita et al. 1958) Abe et al. 1967,1718
'Corynebacterium lactofermentum',1718
Corynebacterium lactofermentum,1718
Corynebacterium lilium Lee and Good 1963 (Approved Lists 1980),1718
Corynebacterium lilium,1718
culture-collection:NRRL:B:2784,1718
DSM 20137 [[Corynebacterium lilium Lee and Good 1963 (Approved Lists 1980)]],1718
DSM 20300,1718
HAMBI 2052,1718
IFO 12168,1718
JCM 1307 [[Brevibacterium divaricatum Su and Yamada 1960 (Approved Lists 1980)]],1718
JCM 1318,1718
JCM 1321 [[Corynebacterium lilium Lee and Good 1963 (Approved Lists 1980)]],1718
LMG 3654 [[Corynebacterium lilium Lee and Good 1963 (Approved Lists 1980)]],1718
LMG:3654 [[Corynebacterium lilium Lee and Good 1963 (Approved Lists 1980)]],1718
LMG 3730,1718
LMG:3730,1718
Microbacterium sp. ATCC 15283,1718
"""Micrococcus glutamicus"" Kinoshita et al. 1958",1718
Micrococcus glutamicus,1718
Micrococcus maripuniceus,1718
NBRC 12168,1718
NRRL B-2784,1718
Corynebacterium glutamicum MB001,1310161
Corynebacterium glutamicum ATCC 13032,196627
Corynebacterium glutamicum strain ATCC 13032,196627
